"","Code","Year","TFR","C","W15","W20","W25","W30","W35","W40","W45","W","iTFR","p2534","qx","lagTFR","CWR","mult","p15","p20","p25","p30","p35","p40","p45","decade","xTFR","zTFR"
"83","BGR",1955,2.38,712038.4,293088.66,333529.15,334211.51,329132.28,197199.74,255979.5,241258.23,1984399.07,2.51172703885615,0.334279429993887,0.0834,2.4006,0.358818148408022,6.69029705061132,0.147696430839388,0.168075643171915,0.16841950545764,0.165859924536248,0.0993750415333545,0.128995978616337,0.121577475845118,"1950",2.33732480441607,2.36710346082514
"84","BGR",1956,2.345,689658.96,288117.37,326966.94,331353.02,331872.7,206766.57,253386.15,247207.56,1985670.31,2.43122571541093,0.334005960939205,0.07178,2.3848,0.347317959344419,6.86633079527887,0.145098291770299,0.164663256711533,0.166872122895366,0.167133838043839,0.104129355693494,0.127607361969369,0.124495772916099,"1950",2.26352921194142,2.28755859530162
"85","BGR",1958,2.231,671403.91,282944.18,314232.97,325068.01,334761.81,274567.34,206730.5,251646.93,1989951.74,2.36177957260411,0.331580815120672,0.05153,2.314,0.337397081800587,6.85838771233846,0.142186453225243,0.157909844587487,0.163354720351158,0.168226094769514,0.137976883801212,0.10388719276177,0.126458810503616,"1950",2.20848819720569,2.19572733924305
"86","BGR",1959,2.235,660164.83,283894.53,305045.63,323238.51,337778.52,303054.78,203124.22,240224.22,1996360.41,2.31478934707987,0.331111069268299,0.05503,2.289,0.330684192439981,6.92201215640343,0.142206050860325,0.152800881279748,0.161913905114959,0.16919716415334,0.151803641507798,0.101747269171702,0.120331087912127,"1950",2.16637322573582,2.1477768087996
"87","BGR",1960,2.312,658652.29,288544.08,290555.22,329516.24,329590.66,323370.85,192996.13,249921.68,2004494.86,2.30011367053343,0.328814462512515,0.04525,2.2754,0.328587667219062,6.9247881981007,0.143948525764741,0.144951840884242,0.164388667975931,0.164425794536585,0.161322863157654,0.0962816786669136,0.124680629013935,"1960",2.16150614354423,2.14197404728788
"88","BGR",1961,2.291,660298,293320,286480,324406,328591,327255,201590,249892,2011534,2.29779163563728,0.324626379668452,0.03738,2.2646,0.328255947948183,6.89888489197302,0.145819061472488,0.142418671521336,0.161272938961012,0.16335344070744,0.162689270974291,0.100217048282555,0.124229568080878,"1960",2.17547870795311,2.16119932974039
"89","BGR",1963,2.211,654219,314578,281784,313277,323304,332095,270040,203987,2039065,2.24589848778729,0.312192598078041,0.03522,2.258,0.320842641112471,7.0377179048606,0.154275611616108,0.138192750108506,0.1536375740842,0.15855502399384,0.162866313727125,0.132433247591421,0.1000394788788,"1960",2.1732254864827,2.18618361634015
"90","BGR",1966,2.025,636264,346452,290212,284716,321938,325306,324810,197847,2091281,2.12972240459317,0.290087271868295,0.03075,2.1494,0.304246057799024,7.06467658299071,0.165664968026774,0.138772360098906,0.136144305810649,0.153942966057646,0.155553462208092,0.155316287003038,0.0946056507948956,"1960",2.13983866751763,2.17779057536454
"91","BGR",1967,2.022,624459,341822,302513,279518,321852,316688,332387,225707,2120487,2.06141938149114,0.283599946616037,0.03313,2.1056,0.294488483070163,7.15002494511249,0.161199762130114,0.142662039427735,0.131817832413026,0.151782114203011,0.149346824573789,0.156750312546127,0.106441114706197,"1960",2.09366057623894,2.1222185227739
"92","BGR",1968,2.269,616469,343661,309696,279720,311799,319944,328790,267260,2160870,1.99701185170788,0.273741132044038,0.02993,2.1172,0.28528740738684,7.42128795446324,0.159038257738781,0.143320051645865,0.129447861278096,0.144293270765942,0.1480625859029,0.152156307413218,0.123681665255198,"1960",2.06129615682061,2.07902204482353
"93","BGR",1970,2.173,643951,336652,333816,283767,288724,324068,324075,316556,2207658,2.04182758380148,0.259320510695044,0.02679,2.1514,0.291689654828782,7.37564724831548,0.152492822710764,0.151208203444555,0.128537572395724,0.13078293829932,0.146792664443496,0.146795835224478,0.143389963481662,"1970",2.1569827694588,2.14663792312661
"94","BGR",1971,2.102,648575,329502,344721,288759,283179,319747,322112,320428,2208448,2.05575363332078,0.258977345176341,0.02443,2.1668,0.293679090474396,7.37812146074085,0.149200705653925,0.15609197046976,0.130752003216739,0.128225341959602,0.144783576520706,0.145854464311589,0.145091937867679,"1970",2.17287848123864,2.15208383251502
"95","BGR",1972,2.028,661520,331919,339532,300627,277672,319491,313197,327783,2210221,2.09510270692388,0.261647590897019,0.02552,2.168,0.299300386703411,7.24355896722699,0.150174575302651,0.153619027237548,0.136016715070574,0.125630875826444,0.144551608187598,0.141703929154596,0.148303269220589,"1970",2.20507806983735,2.18593955656731
"96","BGR",1973,2.148,668218,328973,340773,307291,277429,309192,316140,323863,2203661,2.12261595590247,0.265340267854266,0.02683,2.1438,0.30323085084321,7.06986111089495,0.149284758408848,0.15463948402227,0.139445676989337,0.125894590864929,0.140308332361466,0.143461267409098,0.146965889944052,"1970",2.22087768377892,2.20372437539207
"97","BGR",1974,2.289,667506,325796,338193,318487,278395,299948,314506,326643,2201968,2.12198451566962,0.271067517784091,0.02619,2.148,0.30314064509566,7.08581984881035,0.147956736882643,0.153586700624169,0.144637433423192,0.126430084360899,0.136218146676064,0.142829505242583,0.148341392790449,"1970",2.19981558524506,2.18592145319453
"98","BGR",1975,2.226,675357,322345,334000,330975,281187,286195,320382,319076,2194160,2.15458261931673,0.278996062274401,0.02195,2.1586,0.307797517045247,7.01305202433676,0.146910434972837,0.152222262733802,0.150843603018923,0.128152459255478,0.13043488168593,0.146015787362818,0.145420570970212,"1970",2.20493265937252,2.19873955859486
"99","BGR",1977,2.206,688799,308994,325666,337476,3e+05,275945,316558,306144,2170783,2.22113080856078,0.29366178010423,0.02369,2.2224,0.317304401222969,7.00399991753763,0.14234218712787,0.150022365201865,0.155462798446459,0.138198981657771,0.127117726645178,0.145826644118735,0.141029296802122,"1970",2.21835333677819,2.21743169290212
"100","BGR",1984,2.009,621511,293993,304586,312545,331278,314908,271933,292607,2121850,2.05036972453284,0.303425312816646,0.01605,2.0168,0.292909960647548,6.88539234221116,0.138555034521762,0.14354737611047,0.147298348139595,0.156126964677051,0.148411998963169,0.128158446638547,0.137901830949407,"1980",2.01420020742426,2.00222645775322
"101","BGR",1985,1.978,609179,300386,303643,309121,326655,326386,275403,278768,2120362,2.01109669009348,0.299843139992133,0.01479,2.0016,0.287299527156212,6.96694498529989,0.141667319070989,0.143203377536477,0.145786898652211,0.154056241339922,0.153929376210289,0.129884897012869,0.131471890177243,"1980",1.98771345949022,1.97606621117588
"102","BGR",1986,2.019,602244,299635,293796,309572,320132,338348,280722,272228,2114433,1.99377705512542,0.297812226729341,0.01434,2.0048,0.284825293589345,7.03870072329488,0.141709384974601,0.138947888157251,0.146408990022384,0.151403236706956,0.160018312237843,0.132764670244931,0.128747517656034,"1980",1.97739256018354,1.96518237545985
"103","BGR",1987,1.965,598250,308213,286925,305746,321853,333484,293424,267731,2117376,1.97780176973764,0.296404134173619,0.01449,1.9954,0.28254310996252,7.06228511558713,0.145563659926248,0.135509706353524,0.144398538568492,0.152005595605126,0.157498715391126,0.13857907145448,0.126444712701004,"1980",1.96622360577053,1.96724804779682
"104","BGR",1988,1.972,593077,313669,281910,303904,318887,334390,301075,267641,2121476,1.95691066031386,0.293564951948549,0.01363,1.9886,0.279558665759122,7.1133548824183,0.14785413551697,0.13288389781454,0.143251208121138,0.150313743827411,0.157621391898848,0.141917702580656,0.126157920240436,"1980",1.95478167583141,1.9616082547257
"105","BGR",1989,1.889,590539,315494,285183,301229,315970,331272,312213,269158,2130519,1.94026572867926,0.289694201272084,0.0141,1.9646,0.277180818382751,7.08779204658795,0.148083166589925,0.133856116749017,0.14138761494265,0.148306586329434,0.155488873837783,0.146543166242592,0.126334475308599,"1980",1.95076234223264,1.95841765950817
"106","BGR",1991,1.644,543248.17,312089,289030,283469,298658,309646.5,328626,271844,2093362.5,1.81656888857042,0.278082271942867,0.01631,1.8514,0.259509841224346,7.13421884605704,0.149085024691137,0.138069732308666,0.135413240659465,0.142669031283402,0.14791824158501,0.156984755387564,0.129859974084756,"1990",1.86180652303446,1.87055154348431
"107","BGR",1992,1.544,512722.08,311521,291257.25,271977.5,289747.75,306094.25,319656.25,281180.5,2071434.5,1.73264207002442,0.271176930769474,0.01548,1.7672,0.247520295717774,7.13961655093925,0.150389017852121,0.140606545850231,0.131299106971521,0.139877823797953,0.14776921500535,0.154316368680738,0.135741921842086,"1990",1.79587443184517,1.80079294076873
"108","BGR",1993,1.466,482313,312122,289850,262495,282680,297845,315703,285425,2046120,1.65004545187966,0.266443317107501,0.01512,1.666,0.235720778839951,7.06768409725635,0.152543350341133,0.141658358258558,0.128289152151389,0.138154164956112,0.145565753719234,0.154293492072801,0.139495728500772,"1990",1.72337522756814,1.72985029203303
"109","BGR",1994,1.378,459217.87,310297.33,288854.61,264887.22,279102.22,293765.99,310969.13,295258.27,2043134.77,1.57332993261135,0.266252352995784,0.01583,1.5638,0.224761418944478,6.95759978444654,0.151873158127498,0.14137814805041,0.129647453457023,0.136604899538761,0.143781993392438,0.152201966588822,0.144512380845048,"1990",1.64375475262585,1.6491854043244
"110","BGR",1995,1.249,433083.32,302756.9,290817.43,270254.98,275525.6,289301.09,303981.02,306449.41,2039086.43,1.48673601834524,0.267659365473782,0.01411,1.4562,0.212390859763605,6.85622724829485,0.148476737202356,0.142621433658406,0.13253728533714,0.135122080136642,0.141877796715071,0.149077064869683,0.150287602080702,"1990",1.54977316146986,1.54998730874164
"111","BGR",1996,1.257,404472.42,294891.58,292750.96,274585.65,269721.07,284356.08,295429.52,315500.29,2027235.15,1.3966346923296,0.268497080864053,0.01563,1.3788,0.199519241761371,6.91061166746549,0.145464910669095,0.144408979885733,0.135448346976423,0.13304873388763,0.14026793093046,0.145730267157217,0.155630830493443,"1990",1.45388752194884,1.44902858326906
"112","BGR",1998,1.152,358150.41,278622.89,298829.77,281009.81,256929.21,276602.47,290964.9,307445.43,1990404.48,1.25956954739169,0.270266182278689,0.01464,1.2316,0.179938506770242,6.84456052296017,0.139983050078344,0.150135197645857,0.141182263617092,0.129083918661598,0.138967969967592,0.146183804811372,0.154463795218146,"1990",1.30746295814703,1.29388578982729
"113","BGR",1999,1.284,338374.69,272506.56,296553.42,279399.72,259337.02,272940.01,286796.77,302667.16,1970200.66,1.20222415822356,0.273442574118313,0.01542,1.2128,0.171746308317651,7.06157827716961,0.138314114664848,0.150519399379351,0.141812824283594,0.13162974983472,0.138534117636525,0.145567289577499,0.153622504623463,"1990",1.24152659155529,1.22791775027679
"114","BGR",2001,1.236,329351.88,262472.54,283296.53,281279.74,267500.78,263595,277532.11,287128.97,1922805.67,1.19900996547405,0.285406127390918,0.01409,1.2232,0.171287137924864,7.14122504946381,0.136504975045138,0.147334977434303,0.146286098688278,0.139120028702641,0.137088736585637,0.144337056172712,0.149328127371291,"2000",1.2141273942146,1.2045874097577
"115","BGR",2002,1.213,321375,260236,276819,282946,271171,256274,273341,286679,1907466,1.17937881985839,0.290499018068998,0.01324,1.2414,0.168482688551198,7.36811604014002,0.136430216842659,0.145123949784688,0.14833606470574,0.142162953363258,0.134353115599439,0.143300588319792,0.150293111384423,"2000",1.18416573135983,1.17836969195196
"116","BGR",2004,1.287,330942.71,252249.81,262390.13,284170.44,270467.81,252375.74,265428.5,279624.74,1866707.17,1.24100823483739,0.297121186929389,0.01188,1.2584,0.177286890691056,7.09809955544269,0.135130894686605,0.140563091103357,0.152230861147868,0.14489032578152,0.135198355722821,0.142190754000265,0.149795717557564,"2000",1.23224948310777,1.22867994366645
"117","BGR",2006,1.378,331860.04,244194.79,250096.14,270823.33,272513.44,258897.91,255076.42,269829.48,1821431.51,1.27538162552157,0.298302059131501,0.00999,1.2852,0.182197375074509,7.05388867141702,0.134067511547552,0.137307463183175,0.148687078549552,0.149614980581949,0.142139799700731,0.14004173014444,0.1481414362926,"2000",1.26385205196995,1.2590790509709
"118","BGR",2009,1.567,350529.16,212791.19,242302.81,247132.93,273583.53,262046.8,243401.04,255874.2,1737132.5,1.41250256960825,0.299756328316925,0.00941,1.431,0.201786081372607,7.09166851482485,0.122495658794018,0.139484357123017,0.14226487041144,0.157491457905485,0.150850208605273,0.14011656566209,0.147296881498677,"2000",1.39628509981872,1.37525424654641
"119","CAN",1921,3.528,1092326.74,396994.05,360385.17,337590.09,310378.98,286929.49,237668.5,197427.58,2127373.86,3.59423762967549,0.304586364523629,0.11376,NA,0.51346251852507,NA,0.18661226287701,0.169403778421908,0.158688651932576,0.145897712591053,0.134874972093528,0.111719197301785,0.0928034247821396,"1920",3.52382817187903,3.58742150861241
"120","CAN",1923,3.229,1068516.97,413351.78,369626.03,344567.4,316575.61,295933.97,252084.66,210601.64,2202741.09,3.3955959799161,0.300145583610101,0.11016,NA,0.485085139988014,NA,0.187653366015885,0.167802757971887,0.156426645675366,0.143718937934735,0.134348049956248,0.114441348165889,0.09560889427999,"1920",3.35439105027019,3.41910357547787
"121","CAN",1924,3.217,1072776.45,422669.04,375059.73,348117.53,319567.4,298967.39,258526.57,219085.49,2241993.15,3.3494460721256,0.297808639602668,0.10036,NA,0.478492296017943,NA,0.188523787416567,0.167288526282964,0.155271451208493,0.142537188394175,0.133348931061631,0.115311043657738,0.0977190719784313,"1920",3.32194110666409,3.38897188406226
"122","CAN",1927,3.316,1081841.38,456952.33,398202.19,360326.29,331042.47,311150.95,278592.88,243801.38,2380068.49,3.18179484826506,0.290482716318806,0.09725,3.249,0.454542121180723,7.14785241807815,0.191991252318962,0.167307029891396,0.151393244149877,0.139089472168929,0.13073193116388,0.117052463477637,0.102434606829319,"1920",3.19479632072708,3.26622343984364
"123","CAN",1929,3.217,1078566.28,482619.73,420577.53,369342.48,336400.55,319892.6,288459.45,253884.39,2471176.73,3.055210041574,0.285589865521273,0.0982,3.262,0.436458577367714,7.47379057062678,0.195299560788596,0.170193222076836,0.149460164267571,0.136129701253702,0.129449503192756,0.116729591412104,0.102738257008433,"1920",3.09278857175892,3.16245617938347
"124","CAN",1930,3.281,1076441.09,495961.37,431677.53,372375.61,338392.05,323759.18,292950.95,258250.95,2513367.64,2.99800455376278,0.282794943600054,0.0997,3.2922,0.428286364823254,7.686912940501,0.197329416559211,0.17175264101037,0.148158034691654,0.1346369089084,0.128814891561188,0.116557142432215,0.102750964836963,"1930",3.04894558207392,3.11841020010715
"125","CAN",1933,2.863,1058888.77,515582.19,467753.41,393819.45,344775.62,330933.42,306609.6,271684.38,2631158.07,2.81709467572961,0.280711021668113,0.07564,3.1272,0.402442096532802,7.77055886285771,0.195952571561009,0.17777472791667,0.149675329084277,0.131035692583836,0.125774815193828,0.116530285084697,0.103256578575684,"1930",2.87481671279379,2.92876381965183
"126","CAN",1934,2.801,1041636.99,513441.64,481469.59,405085.76,347709.03,331041.64,312109.6,275875.88,2666733.14,2.73422894125807,0.282291009440862,0.07355,3.044,0.390604134465438,7.79305627208957,0.192535815563458,0.180546595674736,0.151903373428659,0.130387636012203,0.124137520561956,0.117038182530705,0.103450876228283,"1930",2.78300101600427,2.82623296898755
"127","CAN",1937,2.639,1008720.83,533293.97,506559.18,434552.06,363410.14,334992.33,323150.4,286875.89,2782833.97,2.53735791862567,0.286744451376666,0.07981,2.7492,0.362479702660809,7.58442467211072,0.191637005926013,0.182029968535996,0.156154504610996,0.130589946765671,0.120378123025428,0.116122773936097,0.103087677199801,"1930",2.56364905609721,2.60432742111636
"128","CAN",1938,2.696,996314.81,545144.66,504890.41,446353.15,373702.74,338650.96,324308.49,291184.37,2824234.78,2.46941356270671,0.290363922931365,0.06969,2.7158,0.352773366100958,7.69842698165252,0.193023846268192,0.178770693419476,0.158043925087559,0.132319997843805,0.119908926268517,0.114830570141198,0.103102040971254,"1930",2.4799965433982,2.52793423239833
"129","CAN",1939,2.648,1000603.01,554334.79,502191.51,458986.03,385469.32,343667.94,324658.36,295784.39,2865092.34,2.44467550738696,0.294739313707425,0.06567,2.6852,0.349239358198138,7.68870958260259,0.19347885660118,0.175279345446856,0.160199384708138,0.134539928999287,0.119950039725421,0.113315147113199,0.103237297405919,"1930",2.43719644212163,2.49135668817239
"130","CAN",1940,2.758,1013511.23,558633.97,502133.42,470319.17,396952.61,350376.71,325166.84,299567.4,2903150.12,2.44375189595776,0.298734734392585,0.06311,2.6866,0.349107413708251,7.69562574298461,0.192423383879301,0.172961575958738,0.162003048605699,0.136731685786886,0.120688457543491,0.112004831496623,0.103187016729262,"1940",2.41988517039737,2.47581948983587
"131","CAN",1942,2.954,1072050.42,551107.13,521503,481209.59,418469.31,366901.65,330284.39,304150.69,2973625.76,2.52363731877276,0.302552833682743,0.05905,2.7752,0.360519616967537,7.69777806640102,0.185331704282788,0.175376137446428,0.16182587482024,0.140726958862503,0.123385281004561,0.111071270111677,0.102282773471804,"1940",2.48281532079917,2.52413186076684
